HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.age,Answer.citycountry_1445_wsj0910_1,Answer.citycountry_1445_wsj0910_2,Answer.citycountry_1445_wsj0910_3,Answer.citycountry_1445_wsj0910_4,Answer.citycountry_1445_wsj0910_5,Answer.citycountry_1445_wsj0910_6,Answer.citycountry_1445_wsj0910_7,Answer.citycountry_1445_wsj0910_8,Answer.citycountry_3018_wsj1141_1,Answer.citycountry_3018_wsj1141_2,Answer.citycountry_3018_wsj1141_3,Answer.citycountry_3018_wsj1141_4,Answer.citycountry_3018_wsj1141_5,Answer.citycountry_3018_wsj1141_6,Answer.citycountry_3018_wsj1141_7,Answer.gender.female,Answer.gender.male,Answer.gender.other,Answer.human_1_wsj0020_1,Answer.human_1_wsj0020_2,Answer.human_1_wsj0020_3,Answer.human_1_wsj0020_4,Answer.human_1_wsj0020_5,Answer.human_1_wsj0020_6,Answer.human_1_wsj0020_7,Answer.human_1_wsj0020_8,Answer.human_1_wsj0020_9,Answer.human_5458_wsj1366_1,Answer.human_5458_wsj1366_2,Answer.human_5458_wsj1366_3,Answer.human_5458_wsj1366_4,Answer.human_5458_wsj1366_5,Answer.human_5458_wsj1366_6,Answer.human_5458_wsj1366_7,Answer.human_6039_wsj1396_1,Answer.human_6039_wsj1396_2,Answer.human_6039_wsj1396_3,Answer.human_6039_wsj1396_4,Answer.human_6039_wsj1396_5,Answer.human_6039_wsj1396_6,Answer.human_6039_wsj1396_7,Answer.human_6039_wsj1396_8,Answer.human_6039_wsj1396_9,Answer.human_6753_wsj1455_1,Answer.human_6753_wsj1455_10,Answer.human_6753_wsj1455_2,Answer.human_6753_wsj1455_3,Answer.human_6753_wsj1455_4,Answer.human_6753_wsj1455_5,Answer.human_6753_wsj1455_6,Answer.human_6753_wsj1455_7,Answer.human_6753_wsj1455_8,Answer.human_6753_wsj1455_9,Answer.lng.Intermediate,Answer.lng.basic,Answer.lng.fluent,Answer.lng.native_speaker,Answer.org_10098_wsj2353_1,Answer.org_10098_wsj2353_2,Answer.org_10098_wsj2353_3,Answer.org_10098_wsj2353_4,Answer.org_10098_wsj2353_5,Answer.org_10098_wsj2353_6,Answer.org_10098_wsj2353_7,Answer.org_4633_wsj1296_1,Answer.org_4633_wsj1296_10,Answer.org_4633_wsj1296_2,Answer.org_4633_wsj1296_3,Answer.org_4633_wsj1296_4,Answer.org_4633_wsj1296_5,Answer.org_4633_wsj1296_6,Answer.org_4633_wsj1296_7,Answer.org_4633_wsj1296_8,Answer.org_4633_wsj1296_9,Answer.other_3261_wsj1159_1,Answer.other_3261_wsj1159_2,Answer.other_3261_wsj1159_3,Answer.other_3261_wsj1159_4,Answer.other_3261_wsj1159_5,Answer.other_3261_wsj1159_6,Answer.other_3261_wsj1159_7,Answer.other_3261_wsj1159_8,Answer.other_5851_wsj1386_1,Answer.other_5851_wsj1386_2,Answer.other_5851_wsj1386_3,Answer.other_5851_wsj1386_4,Answer.other_5851_wsj1386_5,Answer.other_5851_wsj1386_6,Answer.other_5851_wsj1386_7,Answer.other_5851_wsj1386_8,Answer.test_1,Approve,Reject
307L9TDWJYSQI2ZWIZ23WAXE1HJ3NH,3ML4SXAKAKLUMN7YQA4LH8SWN9P9BB,Read newspaper articles and fill in the blanks.,"Your task is to fill the gaps in short newspaper texts, to complete the text.","text,blank,language,english,newspaper",$3.60,Wed Jun 09 06:25:57 PDT 2021,22,BatchId:4470846;OriginalHitTemplateId:928390912;,2700,345600,Wed Jun 16 06:25:57 PDT 2021,NA,NA,3MH9DQ757WC7TOTN0HRBIJ99KC8UGK,list5-11,Submitted,Wed Jun 09 08:24:16 PDT 2021,Wed Jun 09 09:07:58 PDT 2021,Sun Jun 13 09:07:58 PDT 2021,NA,NA,NA,2622,0% (0/0),0% (0/0),0% (0/0),28,Canada,an,it,force,those countries,the countries,He,the decision of,"of the Israel, which",the country,of the,the,Israel,it,the honorable,FALSE,TRUE,FALSE,she,Carla Hills,she was,she,she,she,she,Carla Hills,the news,Alan Cranston,some political,he,this,Alan,the trust,the activities,that Alcee Hastings,these,the case. and calculated,The,he,the court,this act,He,the act,The restaurant,the,It,William McDonough,the atmosphere,ventilation that,William McDonough,restaurant,William McDonough,He,FALSE,FALSE,FALSE,TRUE,Valley Federal,of its,the management,that they were,Valley Federal management,their bank,Valley Federal,Drexel,Drexel,to the,its,them,to,the,the,it,it,a case,the new guidelines,there,New guidelines,New guidelines,they,the new guidelines,this guidelines,recently,it,It,HD videos,specifications,there,it,cost,its,NA,NA
307L9TDWJYSQI2ZWIZ23WAXE1HJ3NH,3ML4SXAKAKLUMN7YQA4LH8SWN9P9BB,Read newspaper articles and fill in the blanks.,"Your task is to fill the gaps in short newspaper texts, to complete the text.","text,blank,language,english,newspaper",$3.60,Wed Jun 09 06:25:57 PDT 2021,22,BatchId:4470846;OriginalHitTemplateId:928390912;,2700,345600,Wed Jun 16 06:25:57 PDT 2021,NA,NA,3OS4RQUCR9FMJPOMP64YV8H9UB9BFR,list5-12,Submitted,Wed Jun 09 07:11:27 PDT 2021,Wed Jun 09 07:37:28 PDT 2021,Sun Jun 13 07:37:28 PDT 2021,NA,NA,NA,1561,0% (0/0),0% (0/0),0% (0/0),37,Canada,its,Canada,Canada,it,Canadian,Canada,it,Israel,Israel,Israel's,its,Israel,Israel,its,FALSE,TRUE,FALSE,Carla Hills,Ms. Hills,she,Ms. Hills,Ms. Hills,she,Ms. Hills,Ms. Hills,She,Senator Alan Cranston,his,Senator Cranston,him,Senator Cranston,Senator Cranston,his,Alcee Hastings,him,his,Mr. Hastings,Mr. Hastings,this one,him,Mr. Hastings,Mr. Hastings,William McDonough,his,He,Mr. McDonough,Mr. McDonough,his,Mr. McDonough,his,Mr. McDonough,Mr. McDonough,FALSE,FALSE,FALSE,TRUE,Valley Federal Savings & Loan Association,bank,Valley Federal,its,Valley Federal,it,Valley Federal,Drexel Burnham Lambert Inc.,Drexel,its,its,Drexel,its,its,its,Drexel,Drexel,the new guidelines,They,The new guidelines,The new guidelines,the new guidelines,They,the new guidelines,the new guidelines,the converter,the converter,it,the converter,converter,The converters,the converter,it,its,NA,NA
307L9TDWJYSQI2ZWIZ23WAXE1HJ3NH,3ML4SXAKAKLUMN7YQA4LH8SWN9P9BB,Read newspaper articles and fill in the blanks.,"Your task is to fill the gaps in short newspaper texts, to complete the text.","text,blank,language,english,newspaper",$3.60,Wed Jun 09 06:25:57 PDT 2021,22,BatchId:4470846;OriginalHitTemplateId:928390912;,2700,345600,Wed Jun 16 06:25:57 PDT 2021,NA,NA,3PXX5PX6LXYRNY7EEQI6H76IXW4BAO,list5-13,Submitted,Wed Jun 09 09:11:22 PDT 2021,Wed Jun 09 09:42:27 PDT 2021,Sun Jun 13 09:42:27 PDT 2021,NA,NA,NA,1865,0% (0/0),0% (0/0),0% (0/0),47,Canada,its,Canada,Canada,it,Canada's,Canada,Canada,Israel,Israel,Its,its,Israel,Israel,its,FALSE,TRUE,FALSE,Carla Hills,Carla Hills,she,She,Carla Hills,she,Carla Hills,Carla Hills,She,Senator Alan Cranston,his,he,him,Senator Cranston,Senator Cranston,his,Alcee Hastings,him,his,His,Alcee Hastings,him,him,He,Alcee Hastings,William McDonough,his,he,he,him,his,he,his,Mr. McDonough,He,FALSE,FALSE,FALSE,TRUE,Valley Federal,Valley Federal,Valley Federal,it,Valley Federal,it,Valley Federal,Drexel's,it,its,its,it,its,its,its,Drexel,Drexel,some new guidelines,The new guidelines,They,they,the new guidelines,The new guidelines,the new guidelines,the new guidelines,a converter,the converter,it,the converter,converter,The converters,its converter,it,its,NA,NA
307L9TDWJYSQI2ZWIZ23WAXE1HJ3NH,3ML4SXAKAKLUMN7YQA4LH8SWN9P9BB,Read newspaper articles and fill in the blanks.,"Your task is to fill the gaps in short newspaper texts, to complete the text.","text,blank,language,english,newspaper",$3.60,Wed Jun 09 06:25:57 PDT 2021,22,BatchId:4470846;OriginalHitTemplateId:928390912;,2700,345600,Wed Jun 16 06:25:57 PDT 2021,NA,NA,3PXX5PX6LXYRNY7EEQI6H76IXXABAW,list5-14,Submitted,Wed Jun 09 12:35:02 PDT 2021,Wed Jun 09 13:01:20 PDT 2021,Sun Jun 13 13:01:20 PDT 2021,NA,NA,NA,1578,0% (0/0),0% (0/0),0% (0/0),43,Canada,its,it,Canada,it,Canadian,Canada,it,Israel,it,Israel's,its,Israel,it,Israel's,TRUE,FALSE,FALSE,Carla Hills,Hills,she,She,Carla Hills,she,she,Hills,Carla,Alan Cranston,his,he,the senator,Senator Cranston,Cranston,his,Alcee Hastings,him,his,Hasting's,Hastings,the U.S. District Judge,him,He,him,William McDonough,his,He,he,McDonough,his,he,his,McDonough,He,FALSE,FALSE,FALSE,TRUE,Valley Federal,Valley Federal,Valley Federal,it,Valley Federal,it,Valley Federal,Drexel's,it,its,its,Drexel,its,its,its,Drexel,Drexel,the new guidelines,They,The guidelines,the guidelines,the new guidelines,The guidelines,they,them,the converter,the converter,it,the converter,converter,Converters,it,the converter,its,NA,NA
307L9TDWJYSQI2ZWIZ23WAXE1HJ3NH,3ML4SXAKAKLUMN7YQA4LH8SWN9P9BB,Read newspaper articles and fill in the blanks.,"Your task is to fill the gaps in short newspaper texts, to complete the text.","text,blank,language,english,newspaper",$3.60,Wed Jun 09 06:25:57 PDT 2021,22,BatchId:4470846;OriginalHitTemplateId:928390912;,2700,345600,Wed Jun 16 06:25:57 PDT 2021,NA,NA,3QECW5O0KH1UDEPEJGIA9QWIBPE5TD,list5-15,Submitted,Wed Jun 09 08:57:09 PDT 2021,Wed Jun 09 09:34:10 PDT 2021,Sun Jun 13 09:34:10 PDT 2021,NA,NA,NA,2221,0% (0/0),0% (0/0),0% (0/0),43,Canada,its,the northern neighbor,the North American country,it,its,Canada,its,Israel,the small country,The unique country's,it's,it,it,the Israeli,FALSE,TRUE,FALSE,US Trade Department spokesperson Carla Hills,Ms. Hills,she,The spokesperson,Carla Hills,she,she,Spokesperson Hills,She,Senator Alan Cranston,his,the senator,him,Mr. Cranston,Alan Cranston,his,Senator Alcee Hastings,him,his,The Hastings,he,him,him,Sen. Hastings,Hastings,William McDonough,his,he,the architect,this 38-year-old architect,his,he,his,Mr. McDonough,William,FALSE,FALSE,FALSE,TRUE,Valley Federal Savings & Loan Association,its,the bank,its,VFSLA,it,Valley Federal,Drexel Burnham Lambert's,it,its,the companies,Drexel,its,its,the companies,DBL,its,new racketeering guidelines,The federal guidelines,They,they,these new racketeering guidelines,The federal directives,they,them,a new film to high-definition video converter,the converter,this new technology,it,device,Motion picture film to high def converters,the new converter,it,its,NA,NA
307L9TDWJYSQI2ZWIZ23WAXE1HJ3NH,3ML4SXAKAKLUMN7YQA4LH8SWN9P9BB,Read newspaper articles and fill in the blanks.,"Your task is to fill the gaps in short newspaper texts, to complete the text.","text,blank,language,english,newspaper",$3.60,Wed Jun 09 06:25:57 PDT 2021,22,BatchId:4470846;OriginalHitTemplateId:928390912;,2700,345600,Wed Jun 16 06:25:57 PDT 2021,NA,NA,3R6BYFZZP7CTWSRNU2WGK581DEYFX5,list5-16,Submitted,Wed Jun 09 06:31:06 PDT 2021,Wed Jun 09 06:46:45 PDT 2021,Sun Jun 13 06:46:45 PDT 2021,NA,NA,NA,939,0% (0/0),0% (0/0),0% (0/0),27,Canada,its,it,Canada,it,Canada's,Canada,it,Israel,Israel,Its,its,Israel,it,Israel's,TRUE,FALSE,FALSE,Carla Hills,Mrs. Hills,she,She,Mrs. Hills,she,Mrs. Hills,Carla Hills,she,Alan Cranston,his,the senator,Cranston,Senator Cranston,Mr. Cranston,his,Alcee Hastings,him,his,Hastings',he,him,him,Hastings,Judge Hastings,William McDonough,his,He,he,Mr. McDonough,his,he,his,McDonough,Mr. McDonough,FALSE,FALSE,FALSE,TRUE,Valley Federal,Valley Federal,Valley Federal,it,Valley Federal,it,Valley Federal,Drexel's,Drexel,its,its,Drexel,its,its,its,Drexel,Drexel,new guidelines,The new guidelines,they,they,the new guidelines,The new guidelines,the new guidelines,the new guidelines,a converter,the converter,it,a converter,converter,Converters,it,it,its,NA,NA
307L9TDWJYSQI2ZWIZ23WAXE1HJ3NH,3ML4SXAKAKLUMN7YQA4LH8SWN9P9BB,Read newspaper articles and fill in the blanks.,"Your task is to fill the gaps in short newspaper texts, to complete the text.","text,blank,language,english,newspaper",$3.60,Wed Jun 09 06:25:57 PDT 2021,22,BatchId:4470846;OriginalHitTemplateId:928390912;,2700,345600,Wed Jun 16 06:25:57 PDT 2021,NA,NA,3VP0C6EFSGWMJNZ8F2R3FIFQDC56M5,list5-17,Submitted,Wed Jun 09 09:38:25 PDT 2021,Wed Jun 09 10:22:36 PDT 2021,Sun Jun 13 10:22:36 PDT 2021,NA,NA,NA,2651,0% (0/0),0% (0/0),0% (0/0),59,Canada,its,the country,Canadians,they,their,Canada,their countrys,israel,the country,israels,its,it,they,its,TRUE,FALSE,FALSE,Carla Hills,Ms Hills,she,Ms carla hills,she,woman,C. Hills,she,ms hills,Senator Alan Cranston,his,the senator,him,Alan Cranston,a politician,the senator s,Alcee Hastings,him,his,the,Mr Hastings,the court,him,the judge,him,William McDonough,his,he,william,mr mcdoungha,his,He,his,Mr william Mcdounghna,He,FALSE,FALSE,FALSE,TRUE,Valley Federal Savings & Loan Association,Valley Ford,they,the bank,valley ford bank,it,valley ford branch,Drexel Burnham Lambert Incs,the company,its,the companys,drexel,their,its,their,Drexel Burnham,them,their new guidelines,they,this new protocol,its guidelines,their release,current guidelines,it,the guidelines,a convertor,the convertor,its,a new convertor,product,convertors,it,their prototype,its,NA,NA
307L9TDWJYSQI2ZWIZ23WAXE1HJ3NH,3ML4SXAKAKLUMN7YQA4LH8SWN9P9BB,Read newspaper articles and fill in the blanks.,"Your task is to fill the gaps in short newspaper texts, to complete the text.","text,blank,language,english,newspaper",$3.60,Wed Jun 09 06:25:57 PDT 2021,22,BatchId:4470846;OriginalHitTemplateId:928390912;,2700,345600,Wed Jun 16 06:25:57 PDT 2021,NA,NA,3Y5140Z9DXG8XARM9JSKTPZQR7GPIH,list5-18,Submitted,Wed Jun 09 07:37:51 PDT 2021,Wed Jun 09 08:17:32 PDT 2021,Sun Jun 13 08:17:32 PDT 2021,NA,NA,NA,2381,0% (0/0),0% (0/0),0% (0/0),70,North America,was,it,North America,will,the,canada,to,it,Israel,the,aoun,in,Syrian army,to,FALSE,TRUE,FALSE,the,carla hills,the,United States Trade Department,Carla Hills,she,she,Gary Hoffman,and,Alan cranston,are,that,him,Alan cranston,Lincoln Savings,Loan Association,Alcee Hastings,a,amount,Alcee Hastings,U.S. District Judge,it,would,be,part,William McDonough,glamorous,it,and,Four Seasons restaurant,elegant setting,Four Seasons restaurant,a,William McDonough,it,FALSE,FALSE,FALSE,TRUE,Valley Federal,more,they,its,Loan Association,amounts,Community Act requirements,a,United States,a,a,be,to,a,a,it,Drexel,new guidelines,New guidelines,the,distribute,law,U.S. attorneys,business,a,it,motion-picture film,it,television market,hd program,Hollywood movie company,it,amount,its,NA,NA
307L9TDWJYSQI2ZWIZ23WAXE1HJ3NH,3ML4SXAKAKLUMN7YQA4LH8SWN9P9BB,Read newspaper articles and fill in the blanks.,"Your task is to fill the gaps in short newspaper texts, to complete the text.","text,blank,language,english,newspaper",$3.60,Wed Jun 09 06:25:57 PDT 2021,22,BatchId:4470846;OriginalHitTemplateId:928390912;,2700,345600,Wed Jun 16 06:25:57 PDT 2021,NA,NA,3YDTZAI2WXGB8B953SFQYS79J9941D,list5-19,Submitted,Wed Jun 09 06:26:04 PDT 2021,Wed Jun 09 06:39:48 PDT 2021,Sun Jun 13 06:39:48 PDT 2021,NA,NA,NA,824,0% (0/0),0% (0/0),0% (0/0),29,Canada,gives,canada,it,that,Canada,Canada,it,Israel,war,Israel,america,jews,can,it,TRUE,FALSE,FALSE,Carla Hills,Carla Hills,trade,Carla Hills,She,Carla Hills,she,Carla Hills,Carla Hills,Alan Cranston,for,He,that,he,Congress,party,Alcee Hastings,work,job,Alcee Hastings,he,his,him,to,for,William McDonough,ecology,he,he,ecology,science,William McDonough,ecology,he,he,FALSE,FALSE,FALSE,TRUE,Valley Federal,Loan Association,it,that,Valley Federal,it,Valley Federal,Drexel,Drexel,that,original,Drexel,at,it,that,it,money,New guidelines,article,justice,federal,New guidelines,it,that,New guidelines,A converter,it,than,converter,converter,converters,converter,than,its,NA,NA
307L9TDWJYSQI2ZWIZ23WAXE1HJ3NH,3ML4SXAKAKLUMN7YQA4LH8SWN9P9BB,Read newspaper articles and fill in the blanks.,"Your task is to fill the gaps in short newspaper texts, to complete the text.","text,blank,language,english,newspaper",$3.60,Wed Jun 09 06:25:57 PDT 2021,22,BatchId:4470846;OriginalHitTemplateId:928390912;,2700,345600,Wed Jun 16 06:25:57 PDT 2021,NA,NA,3YDTZAI2WXGB8B953SFQYS79JB1146,list5-20,Rejected,Wed Jun 09 10:24:32 PDT 2021,Wed Jun 09 10:44:26 PDT 2021,Sun Jun 13 10:44:26 PDT 2021,NA,Wed Jun 09 12:14:36 PDT 2021,Random responses were given.,1194,0% (0/1),0% (0/1),0% (0/1),34,American,administration,Washington,Washington,Canadian,democracy,dsfasdfasd,asdfasdfadf,rtyretyd,dfghd,ertertert,dsfg,sdfgswsert,ertrt,ertewrtert,FALSE,TRUE,FALSE,dsfewsertwe,asdfadfaz,dsrfghdrtg,bhdtghrth,hfgdrfghdrf,sdfgsdfg,ertyertyert,dfrhgerthyertw,weterwewert,5,incoln Savings & Loan,to all of them,that is very gooed,dfjaosdfonew,sfdegewrtewsrt,sdfgsdfgs,2555,120,dfsedrtwert,ertwertwer,sdfgre,wretwer,sdfgsdf,sdfgsdfg,treyrethrth,ertgwsert,dfghertyert,adfsdf,eswtrwert,dsfgdsfg,trhyredtghyedrty,sdfgds,wsertert,sdsdfgsdfg,tryretyret,FALSE,FALSE,TRUE,FALSE,sadfasd,asdfawerwe,45,24,5,dfsadfawsd,gsfdgsdfg,sgserg,gsfdgdsfg,drthyr5etyr5et,erwtwert,ertert,yurtjyurtyu,eeytertyertye,dgfhdfghdfr,ddfghdghdsfgdrtewrt,4800,dfgtrest,tertertg,sfdgsdfg,gfhnfhgfg,ertertwe,asdfasdfsdf,ertertertg,ghnfdghderfgh,adfsd,ertwserteswr,sdfgsd,dfcgsdfgdsfg,ertgsergserg,sdfgds sferdgs,sertqwerwe,25000,its,NA,NA
307L9TDWJYSQI2ZWIZ23WAXE1HJ3NH,3ML4SXAKAKLUMN7YQA4LH8SWN9P9BB,Read newspaper articles and fill in the blanks.,"Your task is to fill the gaps in short newspaper texts, to complete the text.","text,blank,language,english,newspaper",$3.60,Wed Jun 09 06:25:57 PDT 2021,22,BatchId:4470846;OriginalHitTemplateId:928390912;,2700,345600,Wed Jun 16 06:25:57 PDT 2021,NA,NA,3Z7VU45IPYHRB8XUOL5GSOKIK6D1ZR,list5-21,Submitted,Wed Jun 09 11:28:58 PDT 2021,Wed Jun 09 12:02:27 PDT 2021,Sun Jun 13 12:02:27 PDT 2021,NA,NA,NA,2009,0% (0/0),0% (0/0),0% (0/0),36,canada,it,its,it,has,its,it,it,it,It,thery,small,Istael,it,country,FALSE,TRUE,FALSE,trade department,he,it,They,they,she,she,she,she,Alan Cranston,him,he,him,he,there,that,alcee hastings`,his,amount,it,it,they,his,it,it,He,ecology,he,his,william,friend,38,ecology,He,He,FALSE,FALSE,FALSE,TRUE,valley federal,bank,it,no,country,loan,bank,it,has,information,its,it,by,to,the,it,its,guidelese,they,she,counter,they,it,to,yes,its,is,she,its,there,kodak,they,work,its,NA,NA
